IDS,62,HR,K5_VE,K5_VO2,K5_VCO2,K5_R,VT,K5_Rf,IV,K5_FeO2,K5_FeCO2,Pan,FetO2,FetCO2,PB,ExpO2,ExpCO2,FiO2,FiCO2,Te,Ti,DevTempK4,Item,hh:mm:ss ,GpsAltK4,LongHI,LongLO,LatHI,LatLO,BkSpd,BkCadCk,GpsExt,Battery,GpsSpeed,GpsSats,AmbTempK4,Marker,BarAltK4,RHAmb,O2Delay,CO2Delay,GpsHead,Info,StrdSp,StrdDist,StrdCad,BkWlCad,BkPowWl,BkTrqCk,BkTrqLe,BkTrqRi,StrCnt,RHSampl,THb1,SmO21,THb2,SmO22,THb3,SmO23,THb4,SmO24,SPO2
BxB,62,-1,61.2,2335,1976,0.84,1665,36.8,684,15.06,5.16,565,13.19,6.84,590,250.8,86,20.93,0.04,960,670,32.1,617,0:24:07,2173,7141,1973,2253,165,-10,-10,1798,69,6.3,8240,19.4,0,2170,27,740,640,196,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,52.1,1853,1538,0.83,1831,28.5,1437,15.48,4.72,565,13.53,6.59,590,283.5,86.5,20.93,0.04,1180,920,32.1,618,0:24:09,2172,7141,1973,2253,163,-10,-10,4486,69,6.3,8240,19.4,0,2169,27,740,640,180,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,54.4,1821,1526,0.83,1758,31,1611,15.79,4.49,565,14.02,6.05,590,277.7,79,20.93,0.04,960,970,32.1,619,0:24:11,2172,7141,1973,2253,161,-10,-10,7079,69,6,8240,19.4,0,2169,27,740,640,179,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,63,2088,1790,0.85,1906,33.1,1452,15.82,4.54,565,14.17,5.99,590,301.7,86.7,20.93,0.04,930,880,32.1,620,0:24:13,2172,7141,1973,2253,159,-10,-10,9180,69,5.5,7728,19.3,0,2169,28,740,640,182,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,63.1,1952,1721,0.88,1908,33.1,1455,16.13,4.37,565,14.47,5.83,590,307.9,83.4,20.93,0.04,990,820,32.1,621,0:24:15,2172,7141,1973,2253,159,-10,-10,9217,69,3,8240,19.3,300,2169,28,740,640,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,52,1527,1370,0.89,1685,30.9,1438,16.36,4.21,565,14.76,5.76,590,275.8,71.1,20.93,0.04,1110,830,32.1,622,0:24:16,2172,7141,1973,2253,159,-10,-10,8845,69,0.2,8240,19.3,0,2169,28,740,640,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.2,566,558,0.98,1674,18.1,3263,17.96,2.96,565,16.8,4.32,590,300.7,49.7,20.93,0.04,1400,1910,32.1,623,0:24:20,2172,7141,1973,2253,159,-10,-10,10509,69,0.3,7472,19.3,0,2169,28,740,640,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,31.7,1015,1016,1,2518,12.6,670,15.84,5.13,565,14.29,6.7,590,398.9,129.3,20.93,0.04,3390,1340,32.1,624,0:24:25,2173,7141,1973,2253,159,-10,-10,8207,69,0.2,8240,18.9,0,2169,28,740,640,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,38.5,1122,1033,0.92,1784,21.6,1900,16.37,4.3,565,14.88,5.87,590,292.2,76.8,20.93,0.04,1560,1210,32.1,625,0:24:27,2174,7141,1973,2253,159,-10,-10,8458,69,0.1,8236,19.2,0,2169,28,740,640,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.9,843,776,0.92,1439,21.5,1563,16.66,4.02,565,15.2,5.56,590,239.8,57.9,20.93,0.04,1640,1150,32.1,626,0:24:30,2174,7141,1973,2253,159,-10,-10,10503,69,0.1,8236,19.2,0,2169,29,740,640,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,32.1,924,830,0.89,1356,23.7,1190,16.45,4.14,565,14.94,5.73,590,223.1,56.2,20.93,0.04,1550,980,32.1,627,0:24:33,2174,7141,1973,2253,159,-10,-10,12552,69,0.1,8236,19.2,0,2169,29,740,640,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,26.8,799,703,0.87,1260,21.3,1158,16.3,4.2,565,14.69,5.9,590,205.5,53,20.93,0.04,1700,1110,32.1,628,0:24:35,2175,7141,1974,2253,159,-10,-10,2442,69,0.1,7980,19.2,0,2169,29,740,640,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30,976,841,0.86,1451,20.7,1261,15.91,4.48,565,14.32,6.23,590,230.9,65.1,20.93,0.04,1750,1140,32.1,629,0:24:38,2175,7141,1974,2253,158,-10,-10,2913,69,0.1,8236,19.2,0,2169,29,740,640,0,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
