IDS,62,HR,K5_VE,K5_VO2,K5_VCO2,K5_R,VT,K5_Rf,IV,K5_FeO2,K5_FeCO2,Pan,FetO2,FetCO2,PB,ExpO2,ExpCO2,FiO2,FiCO2,Te,Ti,DevTempK4,Item,hh:mm:ss ,GpsAltK4,LongHI,LongLO,LatHI,LatLO,BkSpd,BkCadCk,GpsExt,Battery,GpsSpeed,GpsSats,AmbTempK4,Marker,BarAltK4,RHAmb,O2Delay,CO2Delay,GpsHead,Info,StrdSp,StrdDist,StrdCad,BkWlCad,BkPowWl,BkTrqCk,BkTrqLe,BkTrqRi,StrCnt,RHSampl,THb1,SmO21,THb2,SmO22,THb3,SmO23,THb4,SmO24,SPO2
BxB,62,-1,38.5,1431,1170,0.81,1663,23.2,1403,15.25,4.85,564,13.87,6.47,589,253.7,80.8,20.93,0.04,1580,1000,31.8,288,0:13:54,2183,7141,1769,2253,412,-10,-10,7468,60,5,8236,18.9,8,2180,27,740,640,309,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,36,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,40.2,1528,1225,0.8,1517,26.5,1345,15.13,4.88,564,13.63,6.41,589,229.6,74.1,20.93,0.04,1330,930,31.8,289,0:13:56,2183,7141,1771,2253,413,-10,-10,3374,60,5.1,8236,18.8,0,2180,27,740,640,313,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,36,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,35.5,1382,1110,0.8,1554,22.9,1346,15,5,564,13.6,6.53,589,233.2,77.7,20.93,0.04,1610,1010,31.8,290,0:13:58,2183,7141,1773,2253,414,-10,-10,5179,60,5.1,8236,18.6,0,2180,27,740,640,293,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,36,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,33.7,1264,993,0.78,1338,25.2,1381,15.23,4.72,564,13.51,6.46,589,203.8,63.2,20.93,0.04,1340,1040,31.8,291,0:14:01,2182,7141,1775,2253,415,-10,-10,6065,60,5.1,8236,18.4,0,2180,27,740,640,301,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,36,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,36,1390,1113,0.8,1555,23.2,1436,15.05,4.94,564,13.38,6.61,589,234.1,76.9,20.93,0.04,1580,1000,31.9,292,0:14:03,2182,7141,1777,2253,416,-10,-10,11523,59,5,8236,18.3,0,2179,27,740,640,279,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,37,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,38,1479,1172,0.79,1560,24.4,1483,15.01,4.93,564,13.55,6.43,589,234.3,77,20.93,0.04,1420,1030,31.9,293,0:14:06,2183,7141,1780,2253,416,-10,-10,927,59,5,8232,18.1,0,2179,28,740,640,277,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,37,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,35.7,1306,1050,0.8,1473,24.3,1438,15.36,4.69,564,13.8,6.3,589,226.3,69.2,20.93,0.04,1400,1060,31.9,294,0:14:08,2183,7141,1782,2253,416,-10,-10,4884,59,5,8232,18,0,2179,28,740,640,266,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,37,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,44.8,1681,1352,0.8,1601,28,1297,15.2,4.83,564,13.6,6.44,589,243.5,77.4,20.93,0.04,1220,920,31.9,295,0:14:10,2183,7141,1784,2253,416,-10,-10,4356,59,5.1,8236,17.9,0,2179,28,740,640,257,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,37,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,31.9,1133,923,0.81,1331,24,1400,15.5,4.63,564,14.06,6.4,589,206.4,61.7,20.93,0.04,1440,1050,31.9,296,0:14:13,2183,7141,1786,2253,415,-10,-10,9540,59,5.3,8236,17.9,0,2179,28,740,640,261,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,37,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,22.3,882,715,0.81,1573,14.2,1384,14.89,5.13,564,12.6,7.05,589,234.3,80.7,20.93,0.04,3120,1090,32,297,0:14:17,2182,7141,1790,2253,415,-10,-10,6705,59,4.9,8236,17.8,0,2178,28,740,640,265,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,38,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,40.5,1815,1396,0.76,1718,23.6,1539,14.15,5.51,564,12.72,6.99,589,243.2,94.7,20.93,0.04,1470,1070,32,298,0:14:20,2182,7141,1792,2253,415,-10,-10,10112,59,4.8,8232,17.7,0,2179,28,740,640,249,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,38,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,41.1,1333,1200,0.9,3265,12.6,3297,15.88,4.67,564,14.39,6.2,589,518.6,152.8,20.93,0.04,2720,2010,32,299,0:14:24,2182,7141,1796,2253,413,-10,-10,11087,59,5.1,8228,17.7,0,2179,29,740,640,255,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,38,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,37.8,1432,1219,0.85,1646,23,1061,15.1,5.15,564,13.67,6.75,589,248.6,84.9,20.93,0.04,1710,890,32,300,0:14:27,2182,7141,1798,2253,413,-10,-10,11649,59,4.9,8228,17.7,0,2179,28,740,640,236,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,38,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.8,1158,946,0.81,1259,24.5,1217,15.18,4.91,564,13.76,6.54,589,191.2,61.9,20.93,0.04,1450,990,32,301,0:14:29,2181,7141,1800,2253,412,-10,-10,11662,59,5.1,8228,17.7,0,2179,28,740,640,244,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,38,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,39.1,1396,1142,0.81,1632,24,1300,15.47,4.67,564,14.12,6,589,252.6,76.3,20.93,0.04,1490,1010,32,302,0:14:32,2181,7141,1802,2253,411,-10,-10,11278,59,5,8224,17.6,0,2179,30,740,640,230,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,38,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,42.2,1420,1164,0.81,1662,25.4,1165,15.78,4.42,564,14.38,5.87,589,262.3,73.5,20.93,0.04,1340,1020,32,303,0:14:34,2181,7141,1804,2253,410,-10,-10,7952,59,5.1,8224,17.7,0,2179,30,740,640,230,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,38,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,41.6,1367,1163,0.85,1651,25.2,1216,15.86,4.48,564,14.56,5.93,589,262,74,20.93,0.04,1420,960,32,304,0:14:37,2180,7141,1806,2253,409,-10,-10,6676,59,5,8224,17.6,0,2179,29,740,640,240,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,38,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,37,1194,1009,0.84,1322,28,1197,15.96,4.37,564,14.56,5.87,589,211.1,57.8,20.93,0.04,1240,900,32,305,0:14:39,2180,7141,1808,2253,408,-10,-10,1307,59,4.9,8224,17.6,0,2179,29,740,640,241,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,38,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,34.3,1155,983,0.85,1359,25.3,1283,15.75,4.58,564,14.38,6.03,589,214.1,62.3,20.93,0.04,1350,1020,32,306,0:14:41,2180,7141,1809,2253,407,-10,-10,9243,59,5,8224,17.6,0,2179,30,740,640,228,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,36.1,1198,1009,0.84,1274,28.4,1178,15.83,4.47,564,14.38,6.11,589,201.8,57,20.93,0.04,1230,880,32.1,307,0:14:43,2180,7141,1811,2253,406,-10,-10,3487,59,5.1,8228,17.5,0,2178,30,740,640,227,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,36.4,1235,1043,0.84,1341,27.2,1211,15.71,4.58,564,14.21,6.12,589,210.8,61.5,20.93,0.04,1270,930,32,308,0:14:46,2179,7141,1812,2253,405,-10,-10,11552,59,4.8,8228,17.5,0,2179,30,740,640,229,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,32.3,1041,880,0.84,1210,26.7,1231,15.97,4.36,564,14.55,5.85,589,193.3,52.8,20.93,0.04,1250,990,32,309,0:14:48,2179,7141,1814,2253,404,-10,-10,5543,59,4.7,8224,17.5,0,2179,30,740,640,227,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,36.8,1188,1000,0.84,1317,28,1129,15.97,4.35,564,14.48,5.89,589,210.4,57.3,20.93,0.04,1220,920,32.1,310,0:14:50,2179,7141,1815,2253,403,-10,-10,11818,59,5,8228,17.5,0,2179,30,740,640,229,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,36.4,1097,930,0.84,1371,26.6,1112,16.29,4.09,564,14.72,5.59,589,223.4,56.1,20.93,0.04,1320,930,32.1,311,0:14:52,2180,7141,1817,2253,402,-10,-10,6189,59,4.9,8228,17.5,9,2178,30,740,640,230,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,39.4,1172,1002,0.85,1414,27.9,1129,16.35,4.07,564,14.89,5.47,589,231.2,57.6,20.93,0.04,1260,890,32.1,312,0:14:54,2180,7141,1819,2253,401,-10,-10,676,59,4.9,8228,17.5,0,2179,29,740,640,234,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,35.7,1088,942,0.86,1340,26.7,989,16.23,4.22,564,14.92,5.68,589,217.5,56.6,20.93,0.04,1340,900,32.1,313,0:14:57,2180,7141,1820,2253,400,-10,-10,7721,59,5,8228,17.5,0,2179,29,740,640,240,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,32,994,866,0.87,1299,24.7,1213,16.13,4.33,564,14.83,5.7,589,209.6,56.3,20.93,0.04,1470,950,32.1,314,0:14:59,2180,7141,1822,2253,399,-10,-10,5408,59,4.9,8228,17.5,0,2178,29,740,640,229,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,32.5,1017,861,0.84,1233,26.4,1044,16.11,4.24,564,14.81,5.82,589,198.7,52.3,20.93,0.04,1370,900,32.1,315,0:15:01,2180,7141,1824,2253,398,-10,-10,1059,59,4.8,8224,17.5,0,2178,29,740,640,230,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,28.2,879,748,0.85,1168,24.2,1079,16.13,4.24,564,14.79,5.6,589,188.5,49.6,20.93,0.04,1530,940,32.1,316,0:15:04,2180,7141,1825,2253,397,-10,-10,11563,59,4.9,8224,17.4,0,2178,29,740,640,243,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.9,999,834,0.83,1139,27.2,1112,15.97,4.31,564,14.39,5.94,589,182,49.2,20.93,0.04,1270,930,32.1,317,0:15:06,2180,7141,1827,2253,396,-10,-10,8123,59,4.9,8224,17.4,0,2178,29,740,640,245,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,39,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,29,995,826,0.83,1200,24.2,1115,15.67,4.55,564,14.18,6.06,589,188.1,54.7,20.93,0.04,1400,1070,32.1,318,0:15:08,2179,7141,1829,2253,395,-10,-10,6844,59,4.8,8224,17.4,0,2178,29,740,640,236,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,33.9,1121,929,0.82,1252,27.1,1146,15.86,4.39,564,14.37,5.95,589,198.6,55,20.93,0.04,1280,930,32.1,319,0:15:11,2179,7141,1831,2253,394,-10,-10,3544,59,4.8,8224,17.3,0,2179,29,740,640,238,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,20.2,646,538,0.83,1367,14.8,1284,16.02,4.26,564,13.19,6.66,589,219.1,58.3,20.93,0.04,3050,990,32.2,320,0:15:15,2179,7141,1834,2253,393,-10,-10,6868,59,4.9,8228,17.3,0,2179,29,740,640,245,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,32.6,1241,992,0.79,1368,23.9,1205,15.14,4.86,564,13.87,6.17,589,207.2,66.5,20.93,0.04,1460,1050,32.2,321,0:15:17,2179,7141,1836,2253,393,-10,-10,10635,59,5.1,8228,17.3,0,2179,29,740,640,255,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,35,1213,974,0.8,1477,23.7,1318,15.64,4.46,564,14.13,5.97,589,231.1,65.9,20.93,0.04,1410,1120,32.2,322,0:15:20,2179,7141,1838,2253,392,-10,-10,11311,59,4.9,8228,17.3,0,2178,29,740,640,249,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,33.6,1055,865,0.81,1378,24.4,1302,16.12,4.12,564,14.72,5.66,589,222.2,56.9,20.93,0.04,1470,980,32.2,323,0:15:22,2179,7141,1841,2253,391,-10,-10,76,59,5,8228,17.2,0,2179,30,740,640,245,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,32.8,1035,874,0.84,1348,24.4,1286,16.08,4.26,564,14.76,5.69,589,216.8,57.5,20.93,0.04,1450,1000,32.3,324,0:15:25,2178,7141,1843,2253,391,-10,-10,271,59,5,8228,17.2,0,2179,30,740,640,254,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,19.1,631,517,0.81,1523,12.6,1180,15.89,4.32,564,13.66,6.12,589,242.1,65.9,20.93,0.04,3740,1010,32.3,325,0:15:29,2179,7141,1846,2253,389,-10,-10,11696,59,5,8224,17.2,0,2178,29,740,640,236,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,31.5,1177,931,0.79,1468,21.5,1247,15.25,4.72,564,13.8,6.53,589,224,69.4,20.93,0.04,1830,950,32.3,326,0:15:32,2178,7141,1849,2253,388,-10,-10,2985,59,4.9,8224,17.2,0,2178,29,740,640,235,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,37,1200,1047,0.87,2261,16.4,2216,15.92,4.52,564,14.56,5.98,589,360,102.4,20.93,0.04,1970,1680,32.3,327,0:15:36,2179,7141,1852,2253,386,-10,-10,848,59,5.1,8224,17.3,0,2179,29,740,640,239,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,29,1018,844,0.82,1233,23.6,812,15.56,4.64,564,14.12,6.2,589,191.9,57.3,20.93,0.04,1710,830,32.3,328,0:15:38,2178,7141,1853,2253,385,-10,-10,11723,59,4.9,8224,17.3,0,2178,29,740,640,231,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,18,692,540,0.78,1298,13.9,1174,15.1,4.79,564,12.64,6.91,589,196.1,62.3,20.93,0.04,3170,1130,32.3,329,0:15:43,2178,7141,1856,2253,383,-10,-10,11469,59,4.8,8228,17.3,0,2177,29,740,640,219,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,38.1,1615,1223,0.75,1603,23.8,1251,14.54,5.13,564,12.92,6.7,589,233.1,82.3,20.93,0.04,1520,1000,32.3,330,0:15:45,2178,7141,1858,2253,382,-10,-10,7479,59,5,8224,17.3,0,2177,30,740,640,232,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,37.9,1380,1082,0.78,1650,23,1625,15.41,4.56,564,13.99,5.97,589,254.3,75.4,20.93,0.04,1450,1150,32.3,331,0:15:48,2178,7141,1860,2253,381,-10,-10,3739,59,4.9,8228,17.3,0,2177,30,740,640,223,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,40.2,1383,1107,0.8,1637,24.6,1377,15.69,4.41,564,14.27,5.85,589,256.9,72.2,20.93,0.04,1440,990,32.4,332,0:15:50,2178,7141,1861,2253,380,-10,-10,10374,59,4.9,8228,17.3,0,2177,30,740,640,223,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,20.4,643,503,0.78,1321,15.5,1249,16.16,3.94,564,13.1,6.47,589,213.5,52.1,20.93,0.04,2900,960,32.4,333,0:15:54,2178,7141,1864,2253,378,-10,-10,2444,59,4.6,7972,17.3,10,2177,30,740,640,222,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,34.5,1364,1076,0.78,1466,23.6,1211,14.93,4.97,564,13.58,6.41,589,219,73,20.93,0.04,1600,940,32.4,334,0:15:57,2178,7141,1865,2253,376,-10,-10,9686,59,5,8228,17.4,0,2177,30,740,640,225,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,38.3,1392,1098,0.78,1572,24.4,1385,15.41,4.59,564,13.81,6.21,589,242.3,72.2,20.93,0.04,1450,1000,32.4,335,0:15:59,2178,7141,1867,2253,375,-10,-10,3894,59,5,8228,17.4,0,2177,30,740,640,225,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,39.9,1363,1085,0.79,1561,25.6,1249,15.73,4.35,564,14.11,5.95,589,245.6,68,20.93,0.04,1350,990,32.4,336,0:16:01,2178,7141,1868,2253,374,-10,-10,9112,59,5.1,8228,17.4,0,2177,30,740,640,217,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,39.8,1286,1048,0.81,1469,27.1,1105,15.99,4.22,564,14.45,5.77,589,234.9,62,20.93,0.04,1280,930,32.5,337,0:16:04,2178,7141,1870,2253,373,-10,-10,2184,59,5,8228,17.5,0,2177,30,740,640,224,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,35.3,1142,953,0.83,1399,25.3,1044,15.97,4.31,564,14.4,5.92,589,223.5,60.4,20.93,0.04,1440,930,32.5,338,0:16:06,2178,7141,1871,2253,371,-10,-10,10835,59,5,8228,17.5,0,2177,30,740,640,235,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,36.1,1170,960,0.82,1380,26.2,1129,15.97,4.26,564,14.43,5.72,589,220.5,58.8,20.93,0.04,1380,910,32.5,339,0:16:08,2177,7141,1873,2253,370,-10,-10,5561,59,5.1,8228,17.5,0,2177,30,740,640,221,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,31.2,1047,854,0.81,1170,26.7,1129,15.8,4.38,564,14.32,5.89,590,184.9,51.3,20.93,0.04,1350,890,32.5,340,0:16:11,2177,7141,1875,2253,369,-10,-10,421,59,5.1,8228,17.5,0,2176,30,740,640,227,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,29.1,1012,830,0.82,1211,24.1,1250,15.62,4.55,564,14.26,5.97,589,189.2,55.2,20.93,0.04,1460,1020,32.5,341,0:16:13,2177,7141,1876,2253,368,-10,-10,10907,59,5.2,8224,17.5,0,2176,29,740,640,238,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,34.2,1258,1047,0.83,1446,23.7,1216,15.29,4.89,564,13.87,6.37,589,221.2,70.8,20.93,0.04,1550,980,32.5,342,0:16:15,2177,7141,1878,2253,367,-10,-10,11013,59,5.2,8228,17.5,0,2176,29,740,640,221,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,19.2,707,569,0.8,1161,16.6,1238,15.33,4.72,564,13.53,6.49,590,178,54.9,20.93,0.04,2600,1000,32.5,343,0:16:19,2177,7141,1881,2253,365,-10,-10,8785,59,5,8224,17.5,0,2176,29,740,640,251,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,35.1,1329,1071,0.8,1482,23.7,1197,15.15,4.88,564,13.65,6.48,589,224.6,72.4,20.93,0.04,1610,920,32.5,344,0:16:22,2177,7141,1883,2253,364,-10,-10,11479,59,5.2,8224,17.5,0,2176,30,740,640,237,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,35,1265,1026,0.81,1461,24,1398,15.42,4.68,564,14.05,6.15,590,225.3,68.5,20.93,0.04,1510,990,32.5,345,0:16:24,2177,7141,1885,2253,364,-10,-10,11660,59,5.1,8224,17.6,0,2176,30,740,640,253,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,37.1,1276,1049,0.82,1462,25.4,1367,15.67,4.52,564,14.42,5.99,590,229.1,66.2,20.93,0.04,1410,950,32.5,346,0:16:26,2177,7141,1888,2253,363,-10,-10,566,59,5.1,7972,17.6,0,2176,30,740,640,253,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,35.1,1176,975,0.82,1322,26.6,1247,15.8,4.44,564,14.39,5.91,589,208.9,58.8,20.93,0.04,1330,920,32.5,347,0:16:29,2177,7141,1890,2253,363,-10,-10,902,59,5.1,8232,17.6,0,2176,30,740,640,252,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.6,1014,845,0.83,1270,24.1,1181,15.84,4.43,564,14.72,5.77,589,201.2,56.3,20.93,0.04,1510,970,32.6,348,0:16:31,2177,7141,1892,2253,362,-10,-10,4697,59,5.1,8236,17.7,0,2176,30,740,640,271,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.6,1066,886,0.83,1217,25.2,1216,15.59,4.62,564,14.37,5.98,590,189.8,56.3,20.93,0.04,1400,980,32.6,349,0:16:34,2178,7141,1894,2253,362,-10,-10,5473,59,4.9,8232,17.7,0,2176,30,740,640,273,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,27.2,981,814,0.82,1227,22.2,1251,15.4,4.78,564,13.99,6.22,590,189,58.7,20.93,0.04,1590,1110,32.6,350,0:16:36,2178,7141,1896,2253,363,-10,-10,11924,59,5.3,8232,17.8,0,2176,30,740,640,282,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.4,1074,867,0.8,1227,24.8,1285,15.54,4.56,564,14.11,5.94,590,190.7,56,20.93,0.04,1410,1000,32.6,351,0:16:39,2178,7141,1899,2253,363,-10,-10,1452,59,5.1,8232,17.8,0,2176,30,740,640,277,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.4,1090,874,0.8,1195,25.5,1182,15.47,4.59,564,14.11,5.97,590,184.9,54.9,20.93,0.04,1340,1010,32.6,352,0:16:41,2179,7141,1901,2253,363,-10,-10,4170,59,5.2,8232,17.9,0,2176,30,740,640,276,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,31.9,1148,920,0.8,1258,25.4,1234,15.45,4.61,564,14.04,5.96,590,194.4,58.1,20.93,0.04,1380,980,32.6,353,0:16:43,2179,7141,1903,2253,364,-10,-10,5270,58,5.3,8232,17.9,0,2176,30,740,640,289,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.6,1048,836,0.79,1255,24.4,1284,15.71,4.38,564,14.5,5.74,589,197.2,55,20.93,0.04,1480,970,32.6,354,0:16:46,2179,7141,1905,2253,364,-10,-10,8918,58,5.1,8236,18,0,2177,30,740,640,283,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,30.7,1045,814,0.77,1207,25.5,1147,15.77,4.24,564,14.25,5.69,590,190.4,51.2,20.93,0.04,1420,930,32.6,355,0:16:48,2180,7141,1907,2253,365,-10,-10,7731,58,5,8232,18,0,2177,30,740,640,289,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,41,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,29.9,1067,835,0.78,1185,25.3,1251,15.52,4.46,564,13.94,6.01,590,184,52.9,20.93,0.04,1350,1020,32.6,356,0:16:51,2179,7141,1909,2253,366,-10,-10,8090,58,5.1,8236,18.1,0,2177,29,740,640,298,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,36.5,1386,1077,0.77,1386,26.4,1227,15.18,4.71,564,13.58,6.32,589,210.5,65.4,20.93,0.04,1300,970,32.6,357,0:16:53,2179,7141,1911,2253,366,-10,-10,8411,58,5.1,8236,18.1,11,2177,29,740,640,286,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
BxB,62,-1,36.7,1371,1091,0.79,1481,24.8,1453,15.24,4.76,564,14.05,5.97,589,225.8,70.5,20.93,0.04,1410,1000,32.6,358,0:16:55,2179,7141,1913,2253,367,-10,-10,9168,58,5.1,8236,18.1,0,2176,29,740,640,301,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,40,-10,-10,-10,-10,-10,-10,-10,-10,-1
